iso_code,year,age,method,contraceptive_prevalence
84,2006,15-49,rhythm,1.7
84,2006,15-49,withdrawal,0.3
84,2006,15-49,other_traditional_methods,1.2
84,2011,15-49,female_sterilization,20.7
84,2011,15-49,male_sterilization,0.1
84,2011,15-49,pill,12.5
84,2011,15-49,injectable,11.4
84,2011,15-49,iud,1.6
84,2011,15-49,male_condom,5.1
84,2011,15-49,implant,0.1
84,2011,15-49,other_modern_methods,0.3
84,2011,15-49,rhythm,2.1
84,2011,15-49,withdrawal,1
84,2011,15-49,other_traditional_methods,0.30000000000000004
204,1981-1982,15-49,female_sterilization,0
204,1981-1982,15-49,male_sterilization,0.1
204,1981-1982,15-49,pill,0.3
204,1981-1982,15-49,injectable,0
204,1981-1982,15-49,iud,0.1
204,1981-1982,15-49,male_condom,0.2
204,1981-1982,15-49,vaginal_barrier_methods,0
204,1981-1982,15-49,other_modern_methods,0
204,1981-1982,15-49,rhythm,1.8
204,1981-1982,15-49,withdrawal,3.5
204,1981-1982,15-49,other_traditional_methods,0.6
204,1996,15-49,female_sterilization,0.4
204,1996,15-49,male_sterilization,0
204,1996,15-49,pill,1
204,1996,15-49,injectable,0.7
204,1996,15-49,iud,0.5
204,1996,15-49,male_condom,0.7
204,1996,15-49,vaginal_barrier_methods,0.1
204,1996,15-49,implant,0
204,1996,15-49,other_modern_methods,0
204,1996,15-49,rhythm,6.6
204,1996,15-49,withdrawal,5.2
204,1996,15-49,other_traditional_methods,1.2
204,2001,15-49,female_sterilization,0.3
204,2001,15-49,male_sterilization,0
204,2001,15-49,pill,1.8
204,2001,15-49,injectable,2.1
204,2001,15-49,iud,0.8
204,2001,15-49,male_condom,1.3
204,2001,15-49,vaginal_barrier_methods,0.2
204,2001,15-49,implant,0.3
204,2001,15-49,other_modern_methods,0
204,2001,15-49,rhythm,6.9
204,2001,15-49,withdrawal,4.3
204,2001,15-49,other_traditional_methods,0.6
204,2006,15-49,female_sterilization,0.3
204,2006,15-49,male_sterilization,0
204,2006,15-49,pill,1.5
204,2006,15-49,injectable,1.8
204,2006,15-49,iud,0.6
204,2006,15-49,male_condom,1.1
204,2006,15-49,vaginal_barrier_methods,0
204,2006,15-49,implant,0.5
204,2006,15-49,other_modern_methods,0
204,2006,15-49,rhythm,6.9
204,2006,15-49,withdrawal,3.6
204,2006,15-49,other_traditional_methods,0.5
204,2011-2012,15-49,female_sterilization,0.1
204,2011-2012,15-49,male_sterilization,0
204,2011-2012,15-49,pill,1.3
204,2011-2012,15-49,injectable,2
204,2011-2012,15-49,iud,0.5
204,2011-2012,15-49,male_condom,1.8
204,2011-2012,15-49,vaginal_barrier_methods,0
204,2011-2012,15-49,implant,1
204,2011-2012,15-49,other_modern_methods,0.6
204,2011-2012,15-49,rhythm,2.9
204,2011-2012,15-49,withdrawal,0.8
204,2011-2012,15-49,other_traditional_methods,1.8
64,1994,15-49,female_sterilization,3.1
64,1994,15-49,male_sterilization,8
64,1994,15-49,pill,2.4
64,1994,15-49,injectable,4
64,1994,15-49,iud,1
64,1994,15-49,male_condom,0.3
64,1994,15-49,other_modern_methods,0
64,2000,15-49,female_sterilization,3.1
64,2000,15-49,male_sterilization,13.6
64,2000,15-49,pill,3.4
64,2000,15-49,injectable,5.9
64,2000,15-49,iud,3.4
64,2000,15-49,male_condom,1.2
64,2000,15-49,implant,0
64,2000,15-49,other_modern_methods,0
64,2010,15-49,female_sterilization,7.1
64,2010,15-49,male_sterilization,12.6
64,2010,15-49,pill,7.5
64,2010,15-49,injectable,28.9
64,2010,15-49,iud,3.7
64,2010,15-49,male_condom,5.5
64,2010,15-49,vaginal_barrier_methods,0
64,2010,15-49,implant,0.1
64,2010,15-49,other_modern_methods,0
64,2010,15-49,rhythm,0.1
64,2010,15-49,withdrawal,0
64,2010,15-49,other_traditional_methods,0.1
68,1983,15-49,female_sterilization,2.4
68,1983,15-49,male_sterilization,0.1
68,1983,15-49,pill,2.7
68,1983,15-49,injectable,0.4
68,1983,15-49,iud,3.4
68,1983,15-49,male_condom,0.4
68,1983,15-49,vaginal_barrier_methods,0.5
68,1983,15-49,other_modern_methods,0
68,1983,15-49,rhythm,12.7
68,1983,15-49,withdrawal,0.6
68,1983,15-49,other_traditional_methods,0.4
68,1989,15-49,female_sterilization,4.4
68,1989,15-49,male_sterilization,0
68,1989,15-49,pill,1.9
68,1989,15-49,injectable,0.7
68,1989,15-49,iud,4.8
68,1989,15-49,male_condom,0.3
68,1989,15-49,vaginal_barrier_methods,0.1
68,1989,15-49,other_modern_methods,0
68,1989,15-49,rhythm,16.1
68,1989,15-49,withdrawal,1
68,1989,15-49,other_traditional_methods,0.9
68,1993-1994,15-49,female_sterilization,4.6
68,1993-1994,15-49,male_sterilization,0
68,1993-1994,15-49,pill,2.8
68,1993-1994,15-49,injectable,0.8
68,1993-1994,15-49,iud,8.1
68,1993-1994,15-49,male_condom,1.3
68,1993-1994,15-49,vaginal_barrier_methods,0.1
68,1993-1994,15-49,implant,0
68,1993-1994,15-49,other_modern_methods,0
68,1993-1994,15-49,rhythm,22
68,1993-1994,15-49,withdrawal,1.7
68,1993-1994,15-49,other_traditional_methods,3.9
68,1998,15-49,female_sterilization,6.5
68,1998,15-49,male_sterilization,0
68,1998,15-49,pill,3.8
68,1998,15-49,injectable,1.1
68,1998,15-49,iud,11.1
68,1998,15-49,male_condom,2.6
68,1998,15-49,vaginal_barrier_methods,0
68,1998,15-49,implant,0
68,1998,15-49,other_modern_methods,0
68,1998,15-49,rhythm,20
68,1998,15-49,withdrawal,2.3
68,1998,15-49,other_traditional_methods,0.8
68,2000,15-49,female_sterilization,4.3
68,2000,15-49,male_sterilization,0
68,2000,15-49,pill,3.8
68,2000,15-49,injectable,3.2
68,2000,15-49,iud,12.6
68,2000,15-49,male_condom,3.3
68,2000,15-49,vaginal_barrier_methods,0
68,2000,15-49,implant,0
68,2000,15-49,other_modern_methods,0
68,2000,15-49,rhythm,21.3
68,2000,15-49,withdrawal,0.5
68,2000,15-49,other_traditional_methods,4.3
68,2003-2004,15-49,female_sterilization,6.5
68,2003-2004,15-49,male_sterilization,0
68,2003-2004,15-49,pill,3.6
68,2003-2004,15-49,injectable,8
68,2003-2004,15-49,iud,10.2
68,2003-2004,15-49,male_condom,3.9
68,2003-2004,15-49,vaginal_barrier_methods,0.2
68,2003-2004,15-49,implant,0
68,2003-2004,15-49,other_modern_methods,0
68,2003-2004,15-49,rhythm,19.4
68,2003-2004,15-49,withdrawal,3.8
68,2003-2004,15-49,other_traditional_methods,2.7
68,2008,15-49,female_sterilization,6.5
68,2008,15-49,male_sterilization,0.1
68,2008,15-49,pill,3.3
68,2008,15-49,injectable,11.3
68,2008,15-49,iud,8.4
68,2008,15-49,male_condom,4
68,2008,15-49,vaginal_barrier_methods,0.1
68,2008,15-49,implant,0
68,2008,15-49,other_modern_methods,0
68,2008,15-49,rhythm,20.8
68,2008,15-49,withdrawal,4.9
68,2008,15-49,other_traditional_methods,1.1
70,1970,15-44,pill,1.4
70,1970,15-44,iud,0.2
70,1970,15-44,male_condom,1.5
70,1970,15-44,other_modern_methods,0
70,1970,15-44,rhythm,0.6
70,1970,15-44,withdrawal,39.2
70,1970,15-44,other_traditional_methods,0
70,2000,15-49,female_sterilization,0.1
70,2000,15-49,male_sterilization,0
70,2000,15-49,pill,4.5
70,2000,15-49,injectable,0
70,2000,15-49,iud,7.9
70,2000,15-49,male_condom,3.1
70,2000,15-49,vaginal_barrier_methods,0.1
70,2000,15-49,implant,0
70,2000,15-49,other_modern_methods,0
70,2000,15-49,rhythm,4.1
70,2000,15-49,withdrawal,26.9
70,2000,15-49,other_traditional_methods,0.7
70,2006,15-49,female_sterilization,0.1
70,2006,15-49,male_sterilization,0
70,2006,15-49,pill,3.4
70,2006,15-49,injectable,0
70,2006,15-49,iud,3.6
70,2006,15-49,male_condom,4.1
70,2006,15-49,vaginal_barrier_methods,0
70,2006,15-49,implant,0
70,2006,15-49,other_modern_methods,0.1
70,2006,15-49,rhythm,2.7
70,2006,15-49,withdrawal,21.4
70,2006,15-49,other_traditional_methods,0.4
70,2011-2012,15-49,female_sterilization,0.2
70,2011-2012,15-49,male_sterilization,0
70,2011-2012,15-49,pill,1.6
70,2011-2012,15-49,injectable,0
70,2011-2012,15-49,iud,3.8
70,2011-2012,15-49,male_condom,6.2
70,2011-2012,15-49,vaginal_barrier_methods,0
70,2011-2012,15-49,implant,0
70,2011-2012,15-49,other_modern_methods,0.2
70,2011-2012,15-49,rhythm,3.7
70,2011-2012,15-49,withdrawal,29.8
70,2011-2012,15-49,other_traditional_methods,0.3
72,1984,15-49,female_sterilization,1.5
72,1984,15-49,male_sterilization,0
72,1984,15-49,pill,10
72,1984,15-49,injectable,1
72,1984,15-49,iud,4.8
72,1984,15-49,male_condom,1.2
72,1984,15-49,vaginal_barrier_methods,0.1
72,1984,15-49,other_modern_methods,0
72,1984,15-49,rhythm,0.3
72,1984,15-49,withdrawal,0.3
72,1984,15-49,other_traditional_methods,8.6
72,1988,15-49,female_sterilization,4.3
72,1988,15-49,male_sterilization,0.3
72,1988,15-49,pill,14.8
72,1988,15-49,injectable,5.4
72,1988,15-49,iud,5.6
72,1988,15-49,male_condom,1.3
72,1988,15-49,vaginal_barrier_methods,0
72,1988,15-49,other_modern_methods,0
72,1988,15-49,rhythm,0.2
72,1988,15-49,withdrawal,0.3
72,1988,15-49,other_traditional_methods,0.8
72,2000,15-49,female_sterilization,1.2
72,2000,15-49,male_sterilization,0.2
72,2000,15-49,pill,14.3
72,2000,15-49,injectable,8.1
72,2000,15-49,iud,1.7
72,2000,15-49,male_condom,15.5
72,2000,15-49,vaginal_barrier_methods,0.1
72,2000,15-49,implant,0.4
72,2000,15-49,other_modern_methods,0.6
72,2000,15-49,rhythm,0.2
72,2000,15-49,withdrawal,0
72,2000,15-49,other_traditional_methods,2.1
72,2007-2008,12-49,female_sterilization,2.1
72,2007-2008,12-49,male_sterilization,0.1
72,2007-2008,12-49,pill,6.1
72,2007-2008,12-49,injectable,6.8
72,2007-2008,12-49,iud,0.8
72,2007-2008,12-49,male_condom,41.7
72,2007-2008,12-49,vaginal_barrier_methods,0.6
72,2007-2008,12-49,rhythm,1.8
72,2007-2008,12-49,withdrawal,0.6
72,2007-2008,12-49,other_traditional_methods,0.2
76,1986,15-44,female_sterilization,26.8
76,1986,15-44,male_sterilization,0.8
76,1986,15-44,pill,25.2
76,1986,15-44,injectable,0.6
76,1986,15-44,iud,1
76,1986,15-44,male_condom,1.7
76,1986,15-44,vaginal_barrier_methods,0.5
76,1986,15-44,implant,0
76,1986,15-44,other_modern_methods,0
76,1986,15-44,rhythm,4
76,1986,15-44,withdrawal,5
76,1986,15-44,other_traditional_methods,0.7
76,1996,15-49,female_sterilization,40.1
76,1996,15-49,male_sterilization,2.6
76,1996,15-49,pill,20.7
76,1996,15-49,injectable,1.2
76,1996,15-49,iud,1.1
76,1996,15-49,male_condom,4.4
76,1996,15-49,vaginal_barrier_methods,0.1
76,1996,15-49,implant,0
76,1996,15-49,other_modern_methods,0
76,1996,15-49,rhythm,3
76,1996,15-49,withdrawal,3.1
76,1996,15-49,other_traditional_methods,0.3
76,2006,15-49,female_sterilization,29.1
76,2006,15-49,male_sterilization,5.1
76,2006,15-49,pill,24.7
76,2006,15-49,injectable,4
76,2006,15-49,iud,1.9
76,2006,15-49,male_condom,12.2
76,2006,15-49,vaginal_barrier_methods,0
76,2006,15-49,implant,0.1
76,2006,15-49,other_modern_methods,0
76,2006,15-49,rhythm,1.1
76,2006,15-49,withdrawal,2.1
76,2006,15-49,other_traditional_methods,0
100,1976,15-44,pill,2.5
100,1976,15-44,iud,1.4
100,1976,15-44,male_condom,2.1
100,1976,15-44,vaginal_barrier_methods,0
100,1976,15-44,other_modern_methods,0
100,1976,15-44,rhythm,3.8
100,1976,15-44,withdrawal,59
100,1976,15-44,other_traditional_methods,6.3
100,1995,15-44,pill,9.3
100,1995,15-44,iud,22.3
100,1995,15-44,male_condom,14
100,1995,15-44,other_modern_methods,0
100,1995,15-44,rhythm,4.1
100,1995,15-44,withdrawal,34.2
100,1995,15-44,other_traditional_methods,2
100,1997-1998,20-44,pill,10.7
100,1997-1998,20-44,iud,10.6
100,1997-1998,20-44,male_condom,16.7
100,1997-1998,20-44,vaginal_barrier_methods,1.2
100,1997-1998,20-44,other_modern_methods,0.4
100,1997-1998,20-44,withdrawal,19.6
100,1997-1998,20-44,other_traditional_methods,4.2
100,2004-2005,18-49,female_sterilization,2.268546903740037
100,2004-2005,18-49,male_sterilization,0.06131207847946046
100,2004-2005,18-49,pill,5.550786838340488
100,2004-2005,18-49,iud,10.357653791130188
100,2004-2005,18-49,male_condom,18.242387083588802
100,2004-2005,18-49,vaginal_barrier_methods,0
100,2004-2005,18-49,other_modern_methods,0.3
100,2004-2005,18-49,rhythm,1.7657878602084616
100,2004-2005,18-49,withdrawal,25.83282239934601
100,2007,20-49,female_sterilization,2.065217391304348
100,2007,20-49,male_sterilization,0.1
100,2007,20-49,pill,6.2318840579710155
100,2007,20-49,iud,8.934782608695652
100,2007,20-49,male_condom,22.326086956521745
100,2007,20-49,vaginal_barrier_methods,0.16666666666666669
100,2007,20-49,other_modern_methods,0.3
100,2007,20-49,rhythm,2.1
100,2007,20-49,withdrawal,27
854,1992-1993,15-49,female_sterilization,0.2
854,1992-1993,15-49,male_sterilization,0
854,1992-1993,15-49,pill,2.1
854,1992-1993,15-49,injectable,0.1
854,1992-1993,15-49,iud,0.7
854,1992-1993,15-49,male_condom,0.8
854,1992-1993,15-49,vaginal_barrier_methods,0.1
854,1992-1993,15-49,implant,0
854,1992-1993,15-49,other_modern_methods,0
854,1992-1993,15-49,rhythm,3.5
854,1992-1993,15-49,withdrawal,0
854,1992-1993,15-49,other_traditional_methods,17.2
854,1998-1999,15-49,pill,1.8
854,1998-1999,15-49,injectable,1.1
854,1998-1999,15-49,iud,0.4
854,1998-1999,15-49,male_condom,1.2
854,1998-1999,15-49,other_modern_methods,0.4
854,1998-1999,15-49,rhythm,4.6
854,1998-1999,15-49,withdrawal,0.2
854,1998-1999,15-49,other_traditional_methods,2.2
854,2003,15-49,female_sterilization,0.1
854,2003,15-49,male_sterilization,0
854,2003,15-49,pill,2.2
854,2003,15-49,injectable,2.5
854,2003,15-49,iud,0.4
854,2003,15-49,male_condom,2.1
854,2003,15-49,vaginal_barrier_methods,0
854,2003,15-49,implant,1.2
854,2003,15-49,other_modern_methods,0
854,2003,15-49,rhythm,3.1
854,2003,15-49,withdrawal,0.1
854,2003,15-49,other_traditional_methods,1.9
854,2006,15-49,female_sterilization,0.1
854,2006,15-49,male_sterilization,0
854,2006,15-49,pill,4.6
854,2006,15-49,injectable,5
854,2006,15-49,iud,0.1
854,2006,15-49,male_condom,1.4
854,2006,15-49,vaginal_barrier_methods,0.1
854,2006,15-49,implant,2
854,2006,15-49,other_modern_methods,0
854,2006,15-49,rhythm,2.9
854,2006,15-49,withdrawal,0.1
854,2006,15-49,other_traditional_methods,1.1
854,2010-2011,15-49,female_sterilization,0.2
854,2010-2011,15-49,pill,3.2
854,2010-2011,15-49,injectable,6.2
854,2010-2011,15-49,iud,0.3
854,2010-2011,15-49,male_condom,1.6
854,2010-2011,15-49,implant,3.4
854,2010-2011,15-49,other_modern_methods,0.2
854,2010-2011,15-49,rhythm,1
854,2010-2011,15-49,other_traditional_methods,0.1
854,2014,15-49,female_sterilization,0
854,2014,15-49,male_sterilization,0
854,2014,15-49,pill,2
854,2014,15-49,injectable,7
854,2014,15-49,iud,0.1
854,2014,15-49,male_condom,0
854,2014,15-49,vaginal_barrier_methods,0
854,2014,15-49,implant,7.8
854,2014,15-49,other_modern_methods,0.1
854,2014,15-49,rhythm,0
854,2014,15-49,withdrawal,0
854,2014,15-49,other_traditional_methods,0
108,1987,15-49,female_sterilization,0.1
108,1987,15-49,male_sterilization,0
108,1987,15-49,pill,0.2
108,1987,15-49,injectable,0.5
108,1987,15-49,iud,0.3
108,1987,15-49,male_condom,0.1
108,1987,15-49,vaginal_barrier_methods,0
108,1987,15-49,other_modern_methods,0
108,1987,15-49,rhythm,4.8
108,1987,15-49,withdrawal,0.7
108,1987,15-49,other_traditional_methods,2
108,2000,15-49,female_sterilization,0.2
108,2000,15-49,male_sterilization,0.1
108,2000,15-49,pill,3.9
108,2000,15-49,injectable,4.7
108,2000,15-49,iud,0.8
108,2000,15-49,male_condom,0.2
108,2000,15-49,vaginal_barrier_methods,0
108,2000,15-49,implant,0
108,2000,15-49,other_modern_methods,0
108,2000,15-49,rhythm,3.4
108,2000,15-49,withdrawal,0
108,2000,15-49,other_traditional_methods,2.3
108,2002,15-49,female_sterilization,0.1
108,2002,15-49,male_sterilization,0
108,2002,15-49,pill,2.4
108,2002,15-49,injectable,4.7
108,2002,15-49,iud,0.8
108,2002,15-49,male_condom,0.5
108,2002,15-49,vaginal_barrier_methods,0
108,2002,15-49,other_modern_methods,0
108,2002,15-49,rhythm,9.2
108,2002,15-49,withdrawal,1.9
108,2002,15-49,other_traditional_methods,0.1
108,2005,15-49,female_sterilization,0.2
108,2005,15-49,male_sterilization,0
108,2005,15-49,pill,1.8
108,2005,15-49,injectable,5
108,2005,15-49,iud,0.1
108,2005,15-49,male_condom,0.3
108,2005,15-49,vaginal_barrier_methods,0
108,2005,15-49,implant,0
108,2005,15-49,other_modern_methods,0
108,2005,15-49,rhythm,1
108,2005,15-49,withdrawal,0.2
108,2005,15-49,other_traditional_methods,0.4
108,2010-2011,15-49,female_sterilization,0.6
108,2010-2011,15-49,pill,2.4
108,2010-2011,15-49,injectable,10.4
108,2010-2011,15-49,iud,2.7
108,2010-2011,15-49,male_condom,1
108,2010-2011,15-49,implant,0.6
108,2010-2011,15-49,other_modern_methods,0
108,2010-2011,15-49,rhythm,1.9
108,2010-2011,15-49,withdrawal,2.3
132,1998,15-49,female_sterilization,12.8
132,1998,15-49,male_sterilization,0
132,1998,15-49,pill,18.2
132,1998,15-49,injectable,7.7
132,1998,15-49,iud,4.3
132,1998,15-49,male_condom,3
132,1998,15-49,vaginal_barrier_methods,0.1
132,1998,15-49,other_modern_methods,0
132,1998,15-49,rhythm,4.9
132,1998,15-49,withdrawal,2
132,1998,15-49,other_traditional_methods,0.1
132,2005,15-49,female_sterilization,14.8
132,2005,15-49,pill,21.4
132,2005,15-49,injectable,11.3
132,2005,15-49,iud,2.2
132,2005,15-49,male_condom,6.1
132,2005,15-49,other_modern_methods,1.3
132,2005,15-49,rhythm,1.9
132,2005,15-49,withdrawal,2.2
132,2005,15-49,other_traditional_methods,0.1
116,1995,15-44,female_sterilization,1.3
116,1995,15-44,pill,1.3
116,1995,15-44,injectable,2.3
116,1995,15-44,iud,1.6
116,1995,15-44,male_condom,0.3
116,1995,15-44,other_modern_methods,0.1
116,1998,15-49,female_sterilization,0.9
116,1998,15-49,male_sterilization,0
116,1998,15-49,pill,5.8
116,1998,15-49,injectable,7
116,1998,15-49,iud,1.8
116,1998,15-49,male_condom,0.6
116,1998,15-49,vaginal_barrier_methods,0
116,1998,15-49,implant,0
116,1998,15-49,other_modern_methods,0
116,2000,15-49,female_sterilization,1.5
116,2000,15-49,male_sterilization,0.2
116,2000,15-49,pill,7.2
116,2000,15-49,injectable,7.4
116,2000,15-49,iud,1.3
116,2000,15-49,male_condom,0.9
116,2000,15-49,vaginal_barrier_methods,0
116,2000,15-49,implant,0.1
116,2000,15-49,other_modern_methods,0
116,2000,15-49,rhythm,2.7
116,2000,15-49,withdrawal,2.2
116,2000,15-49,other_traditional_methods,0.4
116,2005,15-49,female_sterilization,1.7
116,2005,15-49,male_sterilization,0.1
116,2005,15-49,pill,12.6
116,2005,15-49,injectable,7.9
116,2005,15-49,iud,1.8
116,2005,15-49,male_condom,2.9
116,2005,15-49,vaginal_barrier_methods,0
116,2005,15-49,implant,0.2
116,2005,15-49,other_modern_methods,0
116,2005,15-49,rhythm,4.5
116,2005,15-49,withdrawal,8.3
116,2005,15-49,other_traditional_methods,0.2
116,2010-2011,15-49,female_sterilization,2.4
116,2010-2011,15-49,male_sterilization,0
116,2010-2011,15-49,pill,15.8
116,2010-2011,15-49,injectable,10.4
116,2010-2011,15-49,iud,3.1
116,2010-2011,15-49,male_condom,2.7
116,2010-2011,15-49,implant,0.4
116,2010-2011,15-49,other_modern_methods,0
116,2010-2011,15-49,rhythm,3.9
116,2010-2011,15-49,withdrawal,11.7
116,2010-2011,15-49,other_traditional_methods,0.1
116,2014,15-49,female_sterilization,3
116,2014,15-49,male_sterilization,0.1
116,2014,15-49,pill,17.8
116,2014,15-49,injectable,9.1
116,2014,15-49,iud,4.4
116,2014,15-49,male_condom,2.1
116,2014,15-49,implant,2.2
116,2014,15-49,other_modern_methods,0.1
116,2014,15-49,rhythm,3
116,2014,15-49,withdrawal,14.5
116,2014,15-49,other_traditional_methods,0.1
120,1978,15-49,pill,0.2
120,1978,15-49,injectable,0
120,1978,15-49,iud,0.2
120,1978,15-49,male_condom,0.2
120,1978,15-49,vaginal_barrier_methods,0
120,1978,15-49,other_modern_methods,0
120,1978,15-49,rhythm,1.1
120,1978,15-49,withdrawal,0.4
120,1978,15-49,other_traditional_methods,0.3
120,1991,15-49,female_sterilization,1.2
120,1991,15-49,male_sterilization,0
120,1991,15-49,pill,1.2
120,1991,15-49,injectable,0.4
120,1991,15-49,iud,0.3
120,1991,15-49,male_condom,0.9
120,1991,15-49,vaginal_barrier_methods,0.3
120,1991,15-49,other_modern_methods,0
120,1991,15-49,rhythm,6.8
120,1991,15-49,withdrawal,1.5
120,1991,15-49,other_traditional_methods,3.6
120,1998,15-49,female_sterilization,1.5
120,1998,15-49,pill,2
120,1998,15-49,injectable,0.7
120,1998,15-49,iud,0.6
120,1998,15-49,male_condom,2.1
120,1998,15-49,other_modern_methods,0.2
120,1998,15-49,rhythm,9.6
120,1998,15-49,withdrawal,1.6
120,1998,15-49,other_traditional_methods,1
120,2000,15-49,female_sterilization,1
120,2000,15-49,male_sterilization,0
120,2000,15-49,pill,1.7
120,2000,15-49,injectable,1
120,2000,15-49,iud,0.2
120,2000,15-49,male_condom,1.9
120,2000,15-49,vaginal_barrier_methods,0.2
120,2000,15-49,implant,0.2
120,2000,15-49,other_modern_methods,0.1
120,2000,15-49,rhythm,11
120,2000,15-49,withdrawal,0.6
120,2000,15-49,other_traditional_methods,7.8
120,2004,15-49,female_sterilization,1.2
120,2004,15-49,male_sterilization,0
120,2004,15-49,pill,1.6
120,2004,15-49,injectable,1.4
120,2004,15-49,iud,0.3
120,2004,15-49,male_condom,7.6
120,2004,15-49,vaginal_barrier_methods,0
120,2004,15-49,implant,0.3
120,2004,15-49,other_modern_methods,0
120,2004,15-49,rhythm,10.2
120,2004,15-49,withdrawal,2.1
120,2004,15-49,other_traditional_methods,1.2
120,2006,15-49,female_sterilization,0.4
120,2006,15-49,male_sterilization,0
120,2006,15-49,pill,1.9
120,2006,15-49,injectable,2.3
120,2006,15-49,iud,0.3
120,2006,15-49,male_condom,6.5
120,2006,15-49,vaginal_barrier_methods,0
120,2006,15-49,implant,0.6
120,2006,15-49,other_modern_methods,0.1
120,2006,15-49,rhythm,13.1
120,2006,15-49,withdrawal,0.6
120,2006,15-49,other_traditional_methods,3.5
120,2011,15-49,female_sterilization,0.5
120,2011,15-49,pill,1.9
120,2011,15-49,injectable,3
120,2011,15-49,iud,0.2
120,2011,15-49,male_condom,7.6
120,2011,15-49,implant,0.7
120,2011,15-49,other_modern_methods,0.1
120,2011,15-49,rhythm,6.7
120,2011,15-49,withdrawal,1.8
120,2011,15-49,other_traditional_methods,0.7
124,1984,18-49,female_sterilization,30.6
124,1984,18-49,male_sterilization,12.9
124,1984,18-49,pill,11
124,1984,18-49,iud,5.8
124,1984,18-49,male_condom,7.9
124,1984,18-49,vaginal_barrier_methods,1.5
124,1984,18-49,other_modern_methods,0
124,1984,18-49,rhythm,2.2
124,1984,18-49,withdrawal,1
124,1984,18-49,other_traditional_methods,0.4
